sbid,tenure,expense,COUNT,perperson,entropy,chgexpense,chgcount,churn
6850563025,805,71.2,94,7.28893617,3.971421723,-0.144230769,0.08045977,0
6850563423,805,62.65,60,6.985833333,3.145185823,0.003363229,0.621621622,0
6850563978,804,69.6,16,9.989375,1.906596642,-0.708786611,0.066666667,0
6850565964,805,69,107,6.07317757,3.994353344,0,0.091836735,0
6850566172,805,191.9,40,6.94075,2.219020806,-0.022812914,-0.2,0
6850567867,805,77.6,65,7.180307692,3.569960474,0.124637681,1.321428571,0
6850569095,805,85,40,9.94925,3.188995394,0.253687316,0.379310345,0
6850571524,805,97,17,17.38470588,1.767000483,0.08988764,0.133333333,0
6850575991,805,146.72,84,8.486904762,3.241369547,0.012001655,-0.288135593,0
6850576276,805,129.66,77,3.664675325,3.151841202,0.432707182,0.375,0
6850577383,805,144.6,47,16.41042553,1.822051403,-0.063774684,-0.096153846,0
6850577655,805,251.98,45,5.738444444,2.830854255,-0.221178216,0.071428571,0
6850578051,805,348.95,98,9.290204082,3.694515079,0.11610427,0.126436782,0
6850579628,805,128.5,38,8.865263158,2.771936829,0,-0.191489362,1
6850584166,805,154.04,10,31.109,1.809088018,0.090934844,0.25,0
6850584788,805,146.95,26,5.063461539,2.565017202,0.095007452,0.238095238,0
6850586612,793,93.22,21,5.985238095,2.151791175,0.04741573,0.4,0
6850587483,805,37.8,17,3.091176471,1.667158129,-0.332627119,0,0
6850590684,805,252.33,152,7.775921053,3.816689505,-0.001661721,0.04109589,0
6850593343,804,100,33,7.673636364,2.466386717,0,0.941176471,0
6850593903,805,66.71,67,6.61238806,3.376882003,0.010604454,-0.118421053,0
6850595383,805,169.95,95,13.18705263,3.425008891,0.240420407,0.172839506,0
6850596171,804,106.05,46,2.966956522,2.876608986,0.000471698,0.393939394,0
6850597175,805,28.12,11,5.218181818,1.852824647,-0.688144616,0.1,0
6850597250,805,174.03,225,4.403422222,4.831035278,0.400305761,0.551724138,0
6850599011,804,397,125,10.25608,3.705107227,0,0.077586207,0
6850599021,804,397,151,5.64178808,4.029514645,0,0.02027027,0
6850599040,804,407,9,17.71111111,1.388680686,0,0,0
6850599066,804,397,50,8.899,3.000519097,0,-0.107142857,0
6850599084,804,398.47,29,11.94068966,2.660017239,0.003702771,0.074074074,0
6850599110,804,397,4,0.7375,1.049620127,-0.339434276,-0.5,0
6850599587,804,149.75,68,3.554558824,3.18515205,0.028856063,-0.160493827,0
6850601430,804,183.89,26,4.86,2.134513027,-0.547436812,0.04,0
6850605120,804,157.23,40,14.345,2.866697972,0.43066424,-0.130434783,0
6850605375,804,135.89,71,14.60140845,2.8461598,-0.561489561,-0.053333333,0
6850605415,804,136.95,36,11.73916667,2.750548082,-0.203130455,-0.181818182,0
6850606195,804,99,51,9.660588235,3.024700777,-0.091743119,0.378378378,0
6850607149,804,288.7,188,6.714893617,4.376846592,0.284538376,0.099415205,0
6850610257,804,171.18,25,11.768,1.982693717,0.202613461,-0.038461538,0
6850610891,804,429.65,188,8.634521277,4.161093481,0.112621711,0.220779221,0
6850613956,804,37.5,21,6.438095238,2.421990406,0.245847176,-0.25,0
6850614155,804,224.67,80,4.73225,3.45652529,-0.07018996,-0.058823529,0
6850614941,804,127.33,27,19.69259259,2.065806747,-0.497712032,-0.526315789,0
6850618168,804,152.69,197,4.074670051,4.80445096,0.533956199,1.052083333,0
6850619455,804,143.49,77,7.978831169,2.202722088,0.170391517,0.480769231,0
6850620226,804,184,41,5.614878049,3.308995488,-0.553755487,0.863636364,0
6850624287,804,280.24,139,15.3947482,3.56728097,-0.17873575,-0.256684492,0
6850624362,804,94,14,12.245,1.864130336,-0.162583519,-0.363636364,0
6850626973,804,89,7,7.715714286,1.200832191,0,-0.5625,0
6850627496,804,67.15,25,13.5076,2.426796746,-0.330575217,0.25,0
6850627897,804,268,165,6.223515152,4.102605202,0.155421427,0.269230769,0
6850628374,804,116,23,4.506086957,2.379881277,0,0.15,0
6850630495,804,231.58,73,11.76013699,3.169290507,-0.367302333,0,0
6850631037,803,199,25,3.7496,2.590139033,0,-0.107142857,0
6850631092,804,179.42,8,60.59125,1.611348411,-0.029795058,-0.111111111,0
6850633454,804,308.44,55,3.957090909,3.339988126,-0.078017576,0.057692308,0
6850633531,804,164.54,65,7.006307692,3.401813772,0.028889445,-0.261363636,0
6850634116,804,94,12,7.530833333,1.890065521,0,2,0
6850634481,804,214.95,89,10.17089888,3.716247976,0.137301587,0.085365854,0
6850634636,804,99,5,6.11,1.213361825,0,-0.166666667,0
6850636371,804,148.97,3,0.343333333,0.492220096,0.504747475,-0.4,1
6850637142,804,75.2,53,6.207924528,3.235068886,-0.193652155,-0.036363636,0
6850637461,804,69,22,6.193636364,2.469075667,0,-0.24137931,0
6850637911,804,72.2,42,8.864761905,2.40097441,0.046376812,0.3125,0
6850638371,804,94,11,7.642727273,1.756249699,-0.128661476,-0.685714286,0
6850638452,804,294,68,7.009264706,3.040537745,-0.053353511,0.114754098,0
6850638956,804,296.93,85,19.88305882,2.964630092,0.448439024,0.931818182,0
6850641052,804,159,65,3.945384615,3.644491686,0,0.083333333,0
6850641570,804,100.4,38,3.900789474,3.157720112,0.012096774,0.407407407,1
6850641834,804,160.94,31,16.90258065,2.328377124,0.012201258,0.291666667,0
6850643981,804,198.94,97,9.723814433,3.088366792,-0.299334343,0.385714286,0
6850645177,804,112,41,11.13195122,3.063611137,0.134177215,-0.226415094,0
6850646621,755,389,53,5.71509434,2.773598659,0,0.06,0
6850646693,804,389,6,30.56833333,1.431760727,0,-0.25,0
6850646749,804,389,10,30.23,1.890046513,0,0,0
6850646752,804,390.38,37,10.04594595,2.403414918,-0.020155117,-0.119047619,0
6850647169,804,111.1,47,5.861489362,2.883688098,0.194623656,0.205128205,0
6850651909,804,157.58,40,8.1605,1.904866628,0.007544757,-0.166666667,0
6850654160,804,295.01,178,7.014382023,3.959741146,-0.070483332,-0.215859031,0
6850657059,804,178.98,124,5.144596774,3.86330127,-0.002229903,0,0
6850657501,804,129.55,58,12.5362069,3.194468371,0.047715326,-0.301204819,0
6850658503,804,354.21,37,4.770540541,2.396284651,0.175488667,-0.5375,0
6850658804,804,277.8,89,5.220337079,3.552232473,1.148491879,0.219178082,0
6850663210,804,76,10,3.979,0.890940035,-0.80577562,-0.411764706,0
6850664470,804,161.75,36,26.45916667,2.71711548,0.27502759,-0.368421053,0
6850738756,804,143.2,46,20.43195652,1.749094814,-0.008790752,-0.28125,0
6850743483,804,99,7,5.077142857,1.450492229,0,-0.5,0
6850744279,804,104,31,10.59709677,2.071133604,0,0.033333333,0
6850750401,804,232.1,110,7.612727273,2.921823821,-0.028667085,0.549295775,0
6850754573,804,91.5,128,3.006796875,4.185646884,0,-0.163398693,0
6850755000,804,131,19,15.28526316,2.079114203,0.393617021,0.461538462,0
6850756833,804,65.8,18,1.473888889,2.459387813,0,2,0
6850758904,804,69.02,15,3.524,2.005365713,0.04893617,0.153846154,0
6850762568,804,194,57,6.705964912,2.793026966,0,0.9,0
6850763170,489,146,63,9.885873016,2.882046207,0.071166544,0.125,0
6850763200,804,156,55,13.46545455,3.061199414,-0.21351147,-0.112903226,0
6850763767,804,63,32,10.100625,2.207050467,-0.622754491,0.454545455,0
6850763996,804,54.49,28,3.914642857,2.647607424,-0.866226401,-0.548387097,0
6850768119,803,407.31,24,7.240833333,2.499922179,0.020827068,0.846153846,0
6850768324,803,99,22,7.862727273,2.51343989,0,-0.352941176,0
6850768752,803,226.17,87,8.47091954,3.735693886,0.131415708,-0.171428571,0
6850768758,803,221.96,90,6.194777778,3.819167855,-0.262272742,0.304347826,0
6850770291,803,158.3,80,7.350875,3.319428702,0.08202324,0.126760563,0
6850776915,803,159.75,62,4.812258065,2.926925582,0.004716981,0.377777778,0
6850779050,803,100.4,81,7.554444444,3.242105471,0.050209205,0.094594595,0
6850779177,803,95.2,16,9.553125,1.603372053,-0.056023798,-0.5,1
6850780718,803,227.12,32,8.448125,2.68915352,0.201693122,-0.333333333,0
6850781085,803,94,12,10.7375,1.065551442,0,-0.076923077,0
6850782140,803,62.08,18,6.825,2.070949059,-0.574998288,-0.217391304,1
6850784218,803,77.38,25,6.8004,2.62365475,-0.23582856,-0.038461538,0
6850786023,803,168.5,51,14.28921569,2.847471841,0.574766355,0.821428571,0
6850789115,803,366.27,176,11.69545455,3.886017709,0.022015738,-0.088082902,0
6850793304,803,153,20,14.112,2.39837235,-0.017656501,-0.230769231,0
6850793777,803,102.5,22,10.12818182,1.424929621,-0.021012416,-0.568627451,0
6850797800,803,77.72,79,11.98873418,3.458679494,0.067582418,0.112676056,0
6850798635,803,152.78,41,10.26048781,3.030418905,0.426517274,-0.378787879,0
6850799425,803,120,75,3.340133333,3.581753128,0.066287542,-0.257425743,1
6850801017,803,117.71,36,3.883333333,3.001324048,0.098041045,0.161290323,0
6850801316,803,62,36,4.614722222,2.784630066,-0.194282001,0.636363636,0
6850802460,803,102,19,12.76052632,1.634417642,-0.372693727,-0.136363636,0
6850802492,803,144.9,47,12.2212766,3.026866109,-0.066666667,0.236842105,0
6850802498,803,130.95,83,8.563614458,3.551618994,0.064634146,-0.011904762,0
6850802505,803,102.81,19,3.513157895,2.574807119,0.038484849,-0.344827586,0
6850802511,803,119,59,4.836101695,2.930685084,0.202020202,0.282608696,0
6850802520,803,134,36,5.840833333,2.810490851,0,0.058823529,0
6850802547,792,148.7,117,8.17,3.893550875,0.109701493,0.02631579,0
6850802555,803,189.6,101,14.34415842,3.607407488,-0.225173682,0.041237113,0
6850802561,803,144.3,108,8.886574074,3.99458871,0.002083333,0.113402062,0
6850802588,792,158.78,17,12.88294118,2.079408092,-0.025889571,0.416666667,0
6850802592,803,204.98,54,8.762222222,2.525770734,0.085411702,0.125,0
6850802950,803,94,59,5.591525424,3.18612747,0,0.903225807,0
6850804138,795,81.4,29,5.77,2.774629111,-0.014527845,-0.033333333,0
6850804351,803,135,10,9.592,1.544328578,0,-0.565217391,0
6850806607,803,330.09,80,12.2605,3.355856452,0.035121829,0.142857143,0
6850807530,803,129.03,77,14.12896104,3.104320298,-0.028388554,0.480769231,0
6850808141,803,88.5,22,27.65363636,1.642586573,0.173895742,-0.24137931,0
6850808244,803,159,12,2.608333333,2.20711786,0,-0.571428571,0
6850810193,803,149,61,10.13836066,3.235561316,-0.11896878,0.12962963,0
6850810382,803,48.71,69,7.37173913,2.216983714,0.145039962,1.225806452,0
6850810397,803,219.9,117,3.672905983,4.153982463,-0.002132777,0.181818182,0
6850810717,803,208.35,60,6.763166667,2.641884092,0.017383661,1,0
6850810795,803,115.45,41,16.98707317,2.906888507,0.137438424,0.242424242,0
6850818580,803,219.13,35,17.168,2.172432741,-0.061099447,-0.285714286,0
6850820407,601,299,80,4.1655,3.284442226,0,1.424242424,0
6850827878,803,94.7,60,2.1565,3.611525123,0.005307856,0.463414634,0
6850839679,803,121.1,85,7.697411765,3.657286911,-0.134629127,0.011904762,0
6850843237,803,164,2,10.22,0.144272891,0,-0.333333333,0
6850849514,803,185.59,87,8.569770115,3.528429473,-0.391587988,-0.09375,0
6850853496,803,399,179,9.808268156,4.304609677,0,0.098159509,0
6850855016,803,102,49,6.363469388,2.915378148,-0.06507791,0.441176471,0
6850856333,803,132.4,69,6.018115942,3.022086211,-0.079276773,-0.233333333,0
6850858353,803,399,131,9.811145038,3.810878543,0,0.129310345,0
6850859144,802,94,5,9.472,0.852449141,0,0.666666667,0
6850859214,802,96.65,61,9.191967213,2.876832051,-0.094189316,0.051724138,0
6850863159,802,211.63,111,10.76522523,3.470067373,0.023850992,-0.059322034,0
6850863829,802,96.5,29,21.39655172,1.932872102,0.007938166,0.16,0
6850864717,802,81.96,37,7.146216216,3.106272862,-0.045200373,-0.026315789,0
6850864778,802,112.56,26,4.276538462,2.179976172,0.057397839,-0.509433962,0
6850865300,802,99.58,35,4.434857143,2.866079931,0.005858586,0.4,0
6850865638,802,106.11,11,3.017272727,1.705281303,-0.106592574,-0.421052632,0
6850865946,802,160.2,45,13.65377778,2.544686367,-0.031497491,0.25,0
6850865953,802,94,12,42.1,1.505324237,0,2,0
6850866352,802,124.5,82,7.323170732,3.73160329,0.169014085,0.012345679,0
6850867787,802,199.53,100,9.3733,3.900620862,0.194861968,-0.00990099,0
6850867940,802,105.9,24,8.117083333,2.12312909,0.126595745,0.142857143,0
6850867948,802,137,25,13,1.808873689,-0.042560626,-0.285714286,0
6850871287,802,107.58,59,5.893050848,2.417584942,0.077308232,0.735294118,0
6850871635,802,289,63,9.952380952,3.217068958,-0.0408231,-0.3,0
6850874815,802,109,24,6.248333333,2.492930745,0.159574468,-0.2,0
6850874923,802,141.53,28,14.36821429,1.472613785,-0.284804689,-0.317073171,0
6850875797,801,143.6,66,11.545,3.556351816,-0.197092536,-0.175,0
6850876684,802,151.7,83,10.43819277,3.600635718,0.645336226,0.693877551,0
6850878045,802,99,8,24.6175,0.606976287,0.024208566,-0.2,0
6850879781,802,159.1,23,14.03217391,1.650395853,0.023348556,-0.115384615,0
6850880583,802,75.12,72,13.87236111,2.96579642,0.175586855,-0.027027027,0
6850883331,802,99,29,11.58827586,2.470000358,-0.118040089,0.208333333,0
6850883888,802,90.3,52,3.225576923,3.302832657,0.014606742,2.058823529,1
6850884030,802,149.31,100,8.0366,3.406350083,0.410581011,0.030927835,0
6850891152,802,101,107,8.756915888,3.822735843,0.067314805,0.202247191,0
6850892898,802,296.95,143,8.780629371,4.097381961,0.003684175,0.361904762,0
6850892986,802,158.55,95,6.927052632,3.296532596,-0.085376406,0.172839506,0
6850895239,802,89,25,3.368,2.635893353,0,-0.358974359,0
6850895812,802,122.6,30,13.14966667,2.121620046,-0.061973986,-0.032258065,0
6850895919,802,232.8,28,29.00928571,1.290311233,-0.239215686,-0.3,0
6850896486,802,72.6,24,15.94041667,1.405075249,-0.068035944,0.714285714,0
6850896955,802,153.13,59,6.644067797,2.809582354,0.233228638,0.156862745,0
6850897180,802,94,27,8.782222222,2.50521424,0,0.588235294,0
6850914392,802,189,24,12.48958333,1.438356851,0,0.714285714,0
6850915792,802,95.85,23,8.517826087,2.112307716,-0.690146764,-0.178571429,1
6850916372,802,89.8,47,9.977234043,3.028251929,0.046620047,0.02173913,0
6850918339,802,89.2,73,3.34890411,3.566554093,-0.007786429,5.636363636,0
6850918404,802,69,5,16.706,0.56484813,-0.298281298,-0.444444444,0
6850919464,802,56.7,81,6.040493827,3.114739736,-0.54483423,1.53125,0
6850925889,802,188.3,95,10.8751579,3.770169506,0.340690637,0.055555556,0
6850927597,802,111,9,9.164444444,1.571827867,-0.017699115,-0.307692308,0
6850928892,802,314,44,3.654545455,3.313705729,0.068027211,-0.214285714,0
6850929883,802,127.9,52,8.148076923,3.226806325,0.15641953,0.155555556,0
6850931572,801,96.17,58,3.164310345,2.062645261,0.32575131,0.208333333,0
6850933464,801,96.4,44,13.70795455,2.998119615,-0.057673509,-0.043478261,0
6850934289,801,89,30,6.898,2.487260944,0,-0.189189189,0
6850936292,801,196.75,47,5.485744681,2.927419191,-0.063719425,0.119047619,0
6850936700,801,105.39,34,7.158823529,2.23126214,0.235521688,0.259259259,0
6850943245,801,99.6,51,14.27039216,2.508662382,-0.030185005,0.416666667,0
6850944150,801,103,20,8.129,2.175734489,0,0.538461539,0
6850945903,801,90.8,32,10.1978125,2.610657948,0.020224719,-0.238095238,0
6850946795,801,97.4,30,11.95533333,1.457158404,0.094382023,0,0
6850950338,801,132.25,23,28.12130435,2.128158063,0.943995296,0.095238095,0
6850955158,801,96.3,57,3.505087719,3.445365306,-0.206427689,-0.359550562,0
6850958002,801,117.4,28,10.33928571,2.290315981,0.176352705,0.272727273,0
6850959778,801,307.29,2,3.33,0.520136686,0.320030929,-0.818181818,0
6850960929,801,139.55,108,5.757037037,3.713008625,0.1164,0.161290323,0
6850963701,801,134.7,50,6.156,3.04773074,0.019296254,0.282051282,0
6850964852,801,159.15,14,21.835,1.348425827,0.460091743,0.4,0
6850965953,801,340.74,184,9.655380435,3.749428109,0.070163317,0.12195122,0
6850966261,801,94.6,46,6.994130435,2.821422231,0.006382979,0.15,0
6850967786,801,75.39,66,9.389090909,3.666192775,0.094035699,0.32,0
6850968873,801,134,80,6.764375,3.311404167,-0.101153743,0.568627451,0
6850969631,801,149.75,50,16.4548,2.819411485,-0.197266148,-0.038461538,0
6850971418,801,95.8,39,7.74974359,2.627374825,0.008633397,0.344827586,0
6850972474,801,67.6,53,5.579433962,3.118432997,0.931428571,0.827586207,0
6850973287,801,196.05,26,21.915,1.139259219,0.07660626,-0.133333333,0
6850997680,799,181.01,94,5.069680851,3.656824463,0.808291708,0.08045977,0
6850998307,801,99,30,8.214333333,2.606926588,0,0.034482759,0
6850998878,801,284.12,180,5.714166667,4.42773179,0.030652592,-0.095477387,0
6850999141,801,134,60,15.6585,2.324224488,0,0.034482759,0
6851001448,801,108.03,30,12.56666667,2.117253234,-0.102666334,-0.0625,0
6851004183,800,165.69,6,3.598333333,0.856919303,0.379600333,-0.684210526,1
6851016757,800,169,7,3.3,1.399781032,0,-0.730769231,0
6851019448,800,73.64,35,8.584857143,2.738417977,0.358170417,0.09375,0
6851019554,800,172.44,76,5.470526316,3.522714977,0.099885189,-0.05,0
6851023210,800,171.61,45,14.50622222,2.41313659,-0.077315985,0.551724138,0
6851027978,800,93,63,4.350952381,3.355934957,0.021978022,0.465116279,0
6851028852,800,46.98,71,8.441126761,2.767520758,3.270909091,-0.154761905,0
6851046238,800,65.8,19,4.234736842,2.571934891,0,0,0
6851054205,800,235.98,33,4.638787879,3.003336784,-0.070469138,-0.214285714,0
6851054984,800,199,23,23.09478261,2.449365385,0,-0.115384615,0
6851055814,800,97.3,26,8.599615385,1.228755545,0.02962963,-0.257142857,0
6851056178,800,386,41,10.45121951,2.283439051,0,-0.145833333,0
6851057734,800,182.99,38,17.01052632,1.917529169,0.396870229,0.027027027,0
6851065205,800,206.89,22,9.502272727,2.40473034,-0.127046414,0.047619048,0
6851071261,800,217.7,78,8.863589744,3.293130246,0.281341966,0,0
6851072350,800,144,45,11.57311111,2.652470164,0,-0.081632653,0
6851074292,800,141.96,47,8.873829787,2.629159922,0.001481482,0.044444444,0
6851075030,800,222.84,35,7.118571429,2.679674466,1.229960973,0.25,0
6851075638,800,294.15,54,22.44981482,2.78689434,-0.073339004,0.14893617,0
6851086068,797,175.55,101,8.981485149,3.686004068,-0.061480887,0.16091954,0
6851100752,799,100.3,32,14.7784375,2.31537442,-0.265201465,-0.058823529,0
6851101184,799,189,24,26.26083333,2.515348571,0,0.411764706,0
6851107128,799,104,40,5.779,3.229175281,0,0.333333333,0
6851112411,799,262.07,56,8.325714286,3.052759804,0.09109455,0.333333333,0
6851115489,799,119,69,3.439855073,3.532885682,0,-0.08,0
6851135576,799,115.8,66,15.30681818,2.546753181,-0.278414756,-0.014925373,0
6851136543,798,98.9,19,18.90263158,2.225207242,-0.271991167,0.055555556,0
6851137557,799,109.3,46,7.835434783,2.956891784,0.002752294,-0.041666667,0
6851140734,792,166.33,35,14.91485714,1.840226769,0.04380295,0.129032258,0
6851142811,799,209.4,70,5.446142857,3.596858523,-0.002857143,-0.278350515,0
6851149249,799,95.99,85,4.461411765,2.99952168,0.811132076,0,0
6851156374,799,195.83,165,8.062666667,3.520634698,-0.009609063,0.03125,0
6851161030,798,99,76,8.549736842,2.560400176,0,0.245901639,0
6851161134,798,89.01,42,19.85428571,1.628680308,-0.324145786,0.05,0
6851165303,798,115,48,8.522708333,2.893847451,0.09263658,0.170731707,0
6851165429,798,129.2,22,28.57136364,1.728340274,0.044546851,0.157894737,0
6851170636,798,493.9,37,7.916216216,2.454706224,0.194726657,-0.177777778,0
6851173736,789,487.92,53,4.845471698,3.266508734,0.101573612,-0.293333333,0
6851173931,798,113.09,59,31.74661017,2.824191071,0.454720864,0.404761905,0
6851178248,793,103.15,63,5.121428571,3.310296233,-0.018553758,-0.16,0
6851178761,798,105.7,62,7.266612903,3.191888432,-0.102411685,-0.101449275,0
6851180371,798,227.65,50,9.7046,2.944218892,0.66593487,0.515151515,0
6851181107,798,240.5,97,9.766804124,3.539076534,-0.210439921,3.041666667,0
6851182866,795,101.5,17,19.96588235,1.993254622,-0.162195625,-0.433333333,0
6851190081,798,134,26,8.182692308,2.352677485,-0.130434783,-0.446808511,0
6851201387,798,93.52,29,4.919655172,2.928159519,-0.2409707,-0.369565217,1
6851201910,798,96.7,60,2.8615,3.510262557,-0.015074353,0.176470588,0
6851211702,798,76.39,5,4.44,0.871418181,-0.00572693,-0.166666667,0
6851213762,798,124,25,8.4208,2.667992566,-0.088235294,-0.038461538,0
6851216716,798,131.2,48,12.22541667,2.908241818,0.285014692,0.411764706,0
6851221849,797,424.64,241,7.760954357,4.716412802,0.05010139,-0.090566038,0
6851223221,798,9.43,91,13.34516484,2.971149555,0.366666667,-0.052083333,0
6851224292,798,134,53,10.87528302,3.426129707,0,0.472222222,0
6851227889,798,80.02,54,9.550555556,3.212838782,-0.238847142,0.125,0
6851230874,797,123.2,44,5.570227273,2.919833107,0.102954342,0.157894737,0
6851233662,797,90.44,58,6.990862069,2.896224107,-0.068589083,0.487179487,0
6851241229,797,121.4,76,6.878947368,2.365905197,0.057583413,0.225806452,0
6851242375,797,108.21,37,6.286216216,2.933048855,-0.281092214,1.846153846,0
6851242696,797,113.03,17,8.968235294,1.904553433,0.099192843,0.307692308,1
6851243719,797,207.3,145,9.184896552,3.559145125,0.011713031,0.090225564,0
6851244053,792,248.43,95,13.7171579,3.65310103,0.108666548,0.158536585,0
6851244539,797,98.9,78,8.724615385,3.09847485,0.009183674,0.772727273,0
6851265836,797,201.59,93,10.59526882,3.639289432,0.498921853,0.788461539,0
6851266202,797,104.65,38,11.21473684,3.034414171,0.066659872,0.1875,0
6851284822,797,85.98,118,8.890677966,3.258730969,0.510010537,-0.048387097,0
6851287503,797,102,37,8.100810811,1.688553277,0.03030303,-0.051282051,0
6851299311,797,125,20,16.2705,2.402723181,0.262626263,-0.047619048,0
6851302121,797,173,70,4.000571429,3.380669279,0,-0.125,0
6851306592,796,99.92,81,15.35962963,3.220101225,0.067749519,0.246153846,0
6851307454,791,465.69,26,3.171153846,2.586831583,0.156821343,0.130434783,0
6851308039,791,413,32,10.0934375,2.510288223,-0.077094972,-0.03030303,0
6851308795,796,309,83,6.33746988,3.71931304,0,0.106666667,0
6851309070,791,399,16,12.639375,2.120004356,0,1.666666667,0
6851309290,791,394.32,12,37.36583333,1.541112555,-0.011729323,0.090909091,0
6851309467,796,220.43,158,10.44810127,4.144937681,-0.134142509,-0.145945946,0
6851318921,796,236.5,49,15.11693878,2.811859008,0.04185022,0.884615385,0
6851319261,796,49.89,57,13.37736842,2.751816478,0.265922355,1.192307692,0
6851324063,796,94,9,8.933333333,1.643974719,0,0.125,0
6851328416,796,418.32,148,6.149864865,3.799466658,-0.018028169,-0.103030303,0
6851328422,796,402,16,9.795,2.284280955,-0.02308627,-0.428571429,0
6851328450,796,404.32,61,5.579180328,3.292895633,-0.01103148,0.487804878,0
6851331081,796,99.5,161,5.031428571,4.05612582,0.004036327,-0.095505618,0
6851331801,796,50,24,9.0525,2.265986357,0,0.714285714,0
6851337336,796,289,79,12.35936709,2.683851212,0,-0.0125,0
6851337828,796,72.39,61,12.77245902,3.081977479,0.140898345,-0.089552239,0
6851342471,796,179.5,26,12.405,2.488778102,0.482246078,-0.235294118,0
6851344357,796,156.4,43,16.13883721,2.27144928,0.409009009,1.6875,0
6851348898,796,2.5,72,4.43875,2.913978811,0.666666667,-0.064935065,0
6851349229,796,124.85,35,13.26085714,2.875353019,-0.141924399,-0.078947368,0
6851356696,796,199,8,11.55125,1.661017408,-0.185060813,-0.2,0
6851416684,796,137.65,72,9.341527778,3.470264186,0.346868885,0.333333333,0
6851418107,796,142.8,60,10.93733333,3.035079407,0.058561898,0.538461539,0
6851420063,796,154,26,8.835384615,2.361375706,-0.02685624,0.083333333,0
6851420097,795,222.48,43,10.22441861,2.740482246,1.148527282,0.303030303,0
6851420194,796,89,29,30.26551724,1.31369226,-0.007693165,-0.369565217,0
6851420796,795,63.2,14,9.502142857,2.008094299,-0.413130281,-0.44,0
6851420923,795,160.4,82,9.934512195,3.524509728,0.073340471,-0.023809524,0
6851423047,795,94.2,26,12.03884615,1.896909582,-0.210989195,0.083333333,0
6851425653,795,211.35,36,11.80611111,2.288179539,0.009842802,-0.217391304,0
6851425844,795,93.35,30,7.884,2.823591039,-0.016332982,-0.032258065,0
6851427947,795,113.75,12,10.04166667,2.064651607,-0.008282476,-0.142857143,0
6851428585,774,89,13,22.07230769,1.910933556,0,-0.133333333,0
6851434895,795,93.84,19,2.618421053,2.381130203,-0.001702128,-0.05,0
6851442161,795,217,59,12.27711864,2.936167382,0,-0.202702703,0
6851447300,795,300.84,134,8.824552239,3.574273076,-0.031734792,0.080645161,0
6851447836,795,0,14,8.470714286,1.652085087,-1,-0.066666667,0
6851470969,795,117.8,60,6.335333333,3.513153125,-0.016283925,0,0
6851474223,795,264.6,13,6.337692308,1.993659435,0.500255145,0.857142857,0
6851474704,795,238.15,103,14.33456311,3.812440943,-0.247194563,-0.207692308,0
6851476447,795,289,69,4.165942029,3.602722209,2.247191011,0.468085106,0
6851486428,794,135.7,50,9.9682,3.113460936,0.419456067,-0.038461538,0
6851486584,794,95.57,11,22.66181818,1.670843841,-0.10956862,-0.083333333,0
6851487123,794,90.66,55,6.401272727,3.369434913,0.00387554,0.195652174,0
6851490785,794,143.93,34,13.34088235,2.63598402,0.020780142,0,0
6851491218,794,129.4,81,7.027283951,3.554941193,0.046925566,0.025316456,0
6851496448,794,54,25,4.0112,2.471518039,-0.670731707,-0.479166667,0
6851523825,794,64,23,12.62608696,2.376658614,-0.208704253,-0.258064516,0
6851525865,794,156.86,137,5.448029197,4.26846242,-0.133465915,-0.028368794,0
6851528207,794,337.71,123,9.814715447,3.937827623,0.759364418,0.217821782,0
6851529690,794,94.49,18,7.979444444,2.335384938,-0.11774043,-0.581395349,0
6851532537,794,111.93,100,3.2304,3.893840479,0.017545455,0.075268817,0
6851536434,794,94,9,16.07444444,1.651388433,0,0.125,0
6851536709,794,299.2,98,17.01367347,3.345147904,0.235342692,0.4,0
6851536918,792,102.68,7,5.691428571,1.380165317,-0.003106796,1.333333333,0
6851536995,794,159,44,11.63681818,2.463584737,-0.187739464,0,0
6851537722,791,367.35,126,16.5034127,3.464254486,0.249489796,0.285714286,0
6851538817,794,165.61,102,5.576960784,4.017620112,-0.321992958,0.172413793,0
6851543034,794,215.71,67,6.420447761,3.539021098,-0.0059447,0.264150943,0
6851543519,794,94,71,4.064929578,3.450480996,-0.555198032,0.14516129,0
6851544047,793,112.72,31,9.451290323,2.525642436,0.030347349,0.192307692,0
6851545403,793,233.09,70,15.33028571,3.252226172,-0.281141095,-0.239130435,0
6851546149,793,165.1,75,6.5856,3.708569186,0.035759097,0.086956522,0
6851546692,793,239.72,79,9.298227848,3.049700926,0.165443143,-0.469798658,0
6851553584,793,220.05,31,16.09193548,2.291808408,-0.073473684,0.068965517,0
6851554290,793,76.3,37,6.860810811,1.95129852,0.017333333,0.088235294,0
6851555649,791,279.26,50,10.4348,2.366294752,0.676733714,-0.107142857,0
6851561141,793,94,13,29.67461539,1.180770391,0,0.3,0
6851563796,793,143.1,27,7.566666667,2.340903612,0.109302326,-0.372093023,0
6851566146,793,36.5,72,6.941388889,3.085167812,0.759036145,-0.152941176,0
6851569610,793,134.3,26,48.71846154,1.601793254,0.178070175,0.625,0
6851570312,793,71.33,62,5.262096774,3.231668979,0.068134172,-0.060606061,0
6851578347,793,116.36,32,22.375,1.846896609,-0.058195063,-0.238095238,0
6851585442,793,403.5,100,6.6578,3.812280677,-0.031840104,-0.193548387,0
